Tie-break 1;C,B,A;1,1,1;(C(AB));ABC;10110;010;CA
Generated case number 7840;I,T,i,X,x,O,r,a,U,V,k,n,K,P,o,Z,A,G,y,h,H,E;5,10,14,8,10,13,9,9,12,14,2,15,11,6,9,8,11,6,5,3,8,9;((((or)((I(kh))T))((xA)((yG)K)))(((UO)((PH)V))((in)((XZ)(Ea)))));yPh;0110010100001011;01100110110100011101100;ynPKy
Generated case number 7841;s,Y,e,o,t,A,k,N,R,T,Q,W,S,I,v,V,F,q,O,w,H,r,K,B,L,g,C,b,c,U,u,a,Z,M,G,n,z,D,h,i,P,m,l,d,E,x,j,X,J;12,13,8,5,15,9,2,2,10,9,9,9,12,8,10,5,1,4,10,7,15,13,10,13,5,13,3,14,12,11,13,13,7,3,3,5,13,5,2,13,1,4,5,3,8,14,14,4,5;(((((TW)((JL)K))((OR)((Vl)(no))))(((vU)(((CG)(Md))S))((cs)(BY))))((((ag)(ir))((uz)((Zw)b)))(((jx)(Ht))(((E(((FP)N)X))(Ie))((((hk)m)A)((qD)Q))))));lIvsoGUKB;00110111101001000011010011110101001010010001101110;111100111111000111000111011101101010110011001111100001010000011101;!
Generated case number 7842;N,q,O,J,p,I,B,D,n,E,S,V,t,L,g,i,z,H,k,R,y,h,C,o,A,u,e,K,a,T,f,Q,d,Z,Y,F,b,M,W,c,x,l,w,P,j,s,v,m,r;4,1,9,4,8,4,4,15,11,7,8,12,5,4,7,13,12,12,8,15,7,9,9,7,3,1,10,9,12,8,8,7,7,1,12,9,3,11,7,5,8,2,3,12,8,4,11,3,14;(((((jk)(px))((CF)(KO)))(((h((lA)c))(eM))(((t((u(Zq))b))n)(vH))))((((PV)(Ya))((z((mw)E))(i(QW))))((((dg)(oy))(rD))((R((BI)(JL)))(((Ns)S)(Tf))))));;;0010110000101111110001111010000011110011;FPWgBxy
Generated case number 7843;t,v,r,e,l,k,g,z,O,p,Q,Y,s,a,j,q,H,T,R,E,G,D,I,y,S,J,c,u,M,V,U,n,d,P,C,B,f,m,b,L,N,F,x,i,K,X,A,w,Z;9,7,1,15,4,13,8,3,10,7,9,6,7,13,3,1,13,10,11,12,7,5,7,1,3,11,12,14,2,2,13,5,9,7,3,11,8,14,8,2,15,14,7,3,7,14,8,8,7;(((((gw)((l((qr)C))Q))((dt)((Dn)O)))(((TB)(JR))((E(((yL)S)Y))(c((ij)G)))))((((HU)(ak))((F(IK))(((z(MV))P)X)))((((Zp)m)((sv)u))(((xA)N)(e(bf))))));n;001101;1000000010000110110001101000001010110000011010010110110111010110;!
Generated case number 7844;D,z,C,i,m,e,t,d,M,j,h,U,x,I,V,J,P,u,g,n,N,w,p,f,K,G,b,R,l,c,q,Q,y,L,v,B,H,Y,W,s,S,O,E,k,Z,A,o,a,r,X,T;6,2,5,5,14,1,14,12,9,7,3,14,1,6,2,2,1,10,3,3,11,11,1,8,15,4,8,14,4,10,10,9,7,1,3,15,11,5,12,4,12,5,2,9,9,11,15,1,15,3,4;((((((((ae)(px))l)b)(f(sC)))((MQ)(Zk)))((((O(zX))(Yi))(cq))((uA)(HN))))((((w(DI))(SW))((d((gh)(nv)))(RU)))((((jy)m)(tB))((Ko)(r(((EJ)G)(((LP)V)T)))))));hQRSdmiSl;1010101001011011010010101001100101001110010000001;1010000000001000101111100;!
Generated case number 7845;c,m,a,F,k,L;3,8,14,9,3,9;((FL)(a((ck)m)));FmLmaLcaL;0011101111100111001001;100;!
Generated case number 7846;y,C,I,W;8,14,8,14;((Iy)(CW));yIC;010010;11000000001000;WIIIICI
Generated case number 7847;u,n,a,k,P,F,A,B,D,N,x,l,e,Q,f,o,S,V,v,E,M,r,Z,I,J,O,Y,R,C,h,j,t;5,1,1,5,4,1,14,2,5,10,9,5,4,8,4,6,5,5,10,1,10,15,13,7,10,7,2,5,1,10,2,3;((((xJ)(MN))(((RS)(Vk))(h(lu))))(((v(((nB)t)o))(ZA))(((IO)r)(((((CE)(Fa))P)Q)(((Yj)e)(fD))))));ujrth;01111111100111011001010110;10011;o
Generated case number 7848;U,N,W,Z,i,S,A,L,P,h,a,Q,F,j,Y,d;15,9,15,7,12,13,9,6,3,6,5,9,1,11,7,15;((((YZ)U)(Wd))(((A((FP)a))(NQ))((j(Lh))(iS))));LAjdjUUL;1101010001100011110000100111010;0111101010;!
Generated case number 7849;C,J,s,A,e,G,y,R,I,g,i,P,S,F,b,q,n,a,p,l,W,k,K,B,E,z,M,X,f,Q,u,L,t,N,w,h,Z,x,O,v,U,j,d;7,10,10,13,13,10,14,15,11,6,5,14,13,3,1,13,7,10,12,11,4,3,14,11,8,3,13,14,5,2,7,6,11,3,8,8,12,4,14,13,2,9,6;((((((Wx)h)(wj))((((UF)f)G)(Ja)))(((sB)(I(iL)))((lt)(((N(bQ))d)Z))))(((((g(kz))p)(AM))((Se)(qv)))((((Cn)K)(OP))((Xy)((uE)R)))));EOMUAQ;111101110101001100100001001001110011;0100110000010110;Bgq
Generated case number 7850;a,N,H,g,S,P,x,A,c,b,L,h,w,q,U,r,l,n,z,M,o,V;9,2,11,15,1,15,9,1,6,11,3,1,9,4,10,1,2,12,4,11,4,12;(((Pg)(((((hr)l)o)(qz))(aw)))(((xU)(HM))((bV)(n(c(L((AS)N)))))));NxahLncxrN;1111111100001100100000111110111011110100001000011111111;0110111100011111010100000100010101;!
Generated case number 7851;K,H,R,t,e;11,4,7,5,11;((R(Ht))(Ke));RRe;000011;0100011101111;HReKee
Generated case number 7852;k,X,g,J,j,y,O,G,P,l,v,b,H,u,x,s,R,A,L,E,I,W,d,V;9,11,9,8,7,8,1,2,3,1,14,13,3,11,12,12,11,6,2,15,10,2,14,7;((((yg)(kI))((RX)(u(A(HP)))))(((sx)(b(Vj)))((dv)(E(((GL)((Ol)W))J)))));bd;10101100;011101101110111;!
Generated case number 7853;b,r,O,c,N,V,S,a,v,o,F,k,y,R,l,i,f,Q,I,n,E,j,g,Y,h,J,w,Z,L,C,z,m,P,W;9,9,10,12,5,8,7,2,2,4,3,2,9,14,6,15,13,9,1,1,11,10,6,13,7,4,15,8,1,10,11,8,1,11;((((c(gl))(Yf))((R(Sh))(iw)))(((((((IL)(Pn))J)V)(Z((ak)o)))((mQ)(br)))(((yC)(((vF)N)O))((jE)(Wz)))));OjCrJaF;1101111100110011011110000110011001101001;1110110000011011;!
Generated case number 7854;S,Z,j,H,N,J;12,10,2,12,15,3;((HS)(((jJ)Z)N));S;01;101;Z
Generated case number 7855;z,P,U;8,9,15;(U(zP));PzUUPPzU;1110001111100;0100110111010111;!
Generated case number 7856;y,s;4,11;(ys);;;010111;ysysss
Generated case number 7857;S,W,I,w,f,a,T,X,Y,c,b,H;1,6,9,15,3,4,5,4,14,13,10,7;(((((Sf)X)I)((aT)b))(((WH)c)(Yw)));wfW;111000011000;1001100111001111110;!
Generated case number 7858;i,q,l,v;1,4,3,8;(((il)q)v);q;01;00101;lq
Generated case number 7859;J,F,i,q,P,H,n,p,C,j,A,L,l,x,k,X,b,v,D,y,Z,h,u,W,V,R,d,w,e,g,c,s,M,o,B,Q,E,I,r;12,1,4,5,1,11,13,2,15,13,1,8,9,6,15,4,8,13,11,4,9,3,7,12,11,5,14,14,9,11,8,13,6,4,7,11,7,14,4;((((wC)((uL)k))(((bc)((io)(ry)))((Ze)(l((p(P(AF)))R)))))((((DH)((qM)Q))((Vg)(JW)))((((xB)j)(ns))((v(E(hX)))(Id)))));ZR;01100011111;001111101110101010111101011011010;!
Generated case number 7860;S,D,T,l,N,E,o,Y,M,O,y,w,B,r,p,W,F,U,u,R,m,K,P,s;2,1,7,15,13,11,8,5,14,12,8,14,15,8,3,14,7,8,3,3,11,1,13,6;((((ry)(E(Y(Rp))))((mO)((s(u((DK)S)))N)))(((P(FT))(MW))((wB)(l(Uo)))));oyMu;1111100011010011010;1001001110100011100011101;FNmNyB
Generated case number 7861;w,m,T,r,G,g,R,k,i,l,X,D,j,Q,B,z,N,H,t,J,q,P;10,12,4,5,1,1,9,13,15,1,15,8,8,10,1,11,1,12,8,7,4,8;(((i(P(Tq)))((jt)(R(((Ng)(l(BG)))r))))(((Qw)(zH))((mk)((JD)X))));Q;1000;1011011101110100100101110101010111001010;HGjwlzJz
Generated case number 7862;v,Y,G,x,q,a,m,A,j,M,c,H,E,W,L;14,6,6,5,7,4,6,7,6,12,1,6,14,4,9;((((xG)(HY))(M(jm)))(((Aq)E)(v(L(a(cW))))));E;101;10111111010001110;EcAL
Generated case number 7863;O,S,k,l,a,f,A,r,x,K,R,t,o,Y,I,n,E,z,u,Z,H,L,w,g,V,v,c,F,s,J,y,N;11,3,8,10,7,9,6,15,6,5,12,2,2,7,3,4,10,6,10,5,2,13,2,5,5,3,1,4,10,9,1,14;(((((VZ)l)(su))(((gA)O)(R((Sv)x))))(((L(zY))(N(a(F(H(cy))))))((r(k(n(ot))))((Jf)(E((wI)K))))));fJocn;1110111100110111010111110110110;111110101011011110111110010100111011011101111110101;IOHwNvFKO
Generated case number 7864;z,Q,x,r,E,A,p,s,v,j,u,g,f,B,M,Z;14,10,15,12,10,13,12,7,13,3,4,12,14,14,3,8;(((z(sZ))(x(E(u(Mj)))))(((Qg)(pr))((Av)(Bf))));;;011110011011001111001110001101011111110111;!
Generated case number 7865;O,M,Q,i,S,J,w,A,f,n,E,p,h,j,m,z,K,o,W,b,V,r,T,F,s,X,G,Z,R,k,v;10,3,6,8,13,4,15,13,9,9,9,15,4,2,9,9,9,3,12,8,1,3,13,9,11,12,10,13,14,7,2;((((AS)(TZ))((((rJ)k)R)(pw)))((((bi)(EF))((K(h(vM)))(fm)))(((nz)(GO))((s(Q((Vj)o)))(WX)))));XGFKTK;11111110101001110100001010100;1101111101100101001001011111001111101100011011011;OVKEXZVpO
Generated case number 7866;q,N,h,k,Q,O,n,P,b,H,K,x,X,j,m,A,a,G,L,z,E,T,Z,f,s,o,W,J,u,I,D,M,g,r,F,Y,v,i,C,y,S,l,d,e;1,7,1,9,3,10,13,7,15,2,13,14,11,8,4,12,6,6,2,6,5,10,2,5,12,14,4,15,14,12,10,5,6,3,7,6,9,14,10,8,2,12,3,3;((((J(P((SZ)W)))(b(jy)))((((mE)k)(vC))((D(M((hq)Q)))(OT))))(((((fG)X)(AI))(((Ya)((de)g))(ls)))((((zF)K)(n((r(HL))N)))((io)(ux)))));fE;100000010001;11011001111101000;!
Generated case number 7867;N,V,b,R,q,U,D,J,I,w,E,F,i,G,l,g,a,P,Y,Z,m,C,t,d,A,r,M,v,u,f,n,y,K,S,W,p,k;12,15,15,5,7,4,1,13,15,2,9,1,1,1,6,15,8,3,13,3,15,2,12,14,11,3,7,1,10,7,1,11,3,12,3,12,7;((((Y(Mf))(d(kq)))((IV)(bg)))(((m(((C(DF))((Gi)(nv)))a))((E(U(wK)))(uA)))((((R(PW))y)(NS))((((Zr)l)p)(tJ)))));buv;01101011010010111;0111100100011000010010100100100010010011;gCRGCF
Generated case number 7868;M,X,R,I,c,f,u,y,s,r,w,Q,N,Z,T,V,g,x,z,n,o,W,H,p,m,L,t,C,A,G,v,U;11,9,14,11,6,7,10,1,12,13,11,12,2,6,3,6,11,5,6,10,1,7,2,12,1,2,12,2,14,8,10,4;(((((((yC)T)V)Q)((Zc)p))((st)((zW)r)))(((AR)((fG)(((HL)(N(mo)))(Ux))))(((Xn)(uv))((IM)(gw)))));MrXn;1110101111100011001;110001011000111010011001001101;!
Generated case number 7869;d,B,x,b,z,e,y,g,f,W,A,E,M,R,m,I,N,Z,U,T,j,c,n,Y,r,q,G,l,K,J,H,L,k,h,F,X,a,D,u,P,C,V,S,v;5,7,1,2,13,9,10,6,1,6,3,2,12,3,8,12,3,3,11,9,1,14,3,15,5,14,13,1,5,12,14,9,2,7,10,12,2,6,12,7,13,15,14,13;((((qV)(Y(((b(fj))(k(lx)))m)))(((LT)(eF))(((Kd)y)((r(AN))U))))(((((D(RZ))I)(JM))(((Wg)X)(uC)))(((Gv)(z(B(n(Ea)))))((H(Ph))(Sc)))));vPKTHDdqL;110011110100110000100111100100000011001000001000;1101111111101001;!
Generated case number 7870;l,h,p,d,z,H,V,j,m,A,L,D,t,E,I,g,k;7,12,15,8,14,1,9,3,13,9,7,15,2,2,9,5,4;((((L(jk))z)(D(ld)))((p(AI))((V((t(HE))g))(hm))));HLV;110101000001100;;
Generated case number 7871;J,G,v,b,t,p,e,V,h,y,z,Y,s,M,E,Z,S,c,x,r,F,d,o,C,w,T,B,g,a,l,k,D,H,I,O,P,u;5,1,2,12,5,7,5,6,1,9,10,2,10,3,11,4,10,12,7,10,15,5,3,10,4,2,5,10,8,7,11,10,9,13,4,15,7;((((bc)(I(lp)))(((ux)F)(P((((Gh)T)O)((Yv)Z)))))((((a(wB))(Hy))((CD)((Jd)S)))((((et)g)(rs))((zE)(k((Mo)V))))));FledYk;010100110110000101101011110011110;0001011100011111000010111001001101000101011;!
Generated case number 7872;L,c,v,q,p,r,b,X,w,N,U,i,H,o,f,z,l,I,s,G,M,V,Z,x,B,Q,m,j,E,P,R,u,a,y,F,g,h,t,C,e,n,J,d,D,O;15,1,15,8,12,11,12,12,3,8,2,1,14,9,10,15,6,10,10,14,4,7,15,7,7,4,6,8,8,12,2,8,9,12,7,9,15,7,9,4,3,5,6,5,2;(((((N(Q(U(ci))))(jq))((uC)((eD)a)))(((go)(If))((s(Jd))(rP))))((((Xb)((lm)p))((y((nw)B))((FV)G)))(((H(tx))(LZ))((hv)(z(E(M(OR))))))));gjVotINdFl;0100000010101101010011100100101000000011011101100100100;01000111011011110011011010110100101100011;gvGpJLfq
Generated case number 7873;y,v,g,a,b,j,e,D,r,l,h,Z,m,x,U,C,Q,E,S,q,d,L,I,w,G,s,n,W,T,p,Y,F,z,O,N,A,u,o,t,V,X,J,f,c,P;4,10,11,5,13,9,2,5,15,4,14,4,7,6,10,10,14,12,4,7,12,6,4,9,5,4,1,9,2,3,14,5,13,12,6,11,14,6,6,5,6,1,9,11,12;((((r((SZ)(ls)))(((yD)W)(fj)))(((wC)((FG)U))(((Va)v)(A((ep)L)))))((((cg)(E(NX)))((OP)(d(ot))))(((b(xm))(zQ))((Yh)(u(q(I((Jn)T))))))));sIvgnV;00011111111100110110001111111101011000;;
Generated case number 7874;e,V,X,o,D,u,d,C;15,12,10,11,15,4,14,5;((e((uC)X))((oV)(dD)));oCXCC;100010101101010101;001000001010100110;eoeCud
Generated case number 7875;P,B,G,h;12,3,3,2;((G(hB))P);P;1;0101010010;hPhh
Generated case number 7876;C,M,w,d,Y,B,p,f,U,G,j,I,t,Z;12,12,3,2,5,15,12,1,13,15,5,7,9,8;(((Mp)((((fd)w)I)U))((BG)((Zt)((Yj)C))));IZ;01011100;0;!
Generated case number 7877;J,z,O,h,x,Z,w,T,S,A,b,j,r,N,R,F,i,t,k,o,B,s,X,P,a;2,3,4,14,15,9,10,10,3,6,5,6,11,10,1,8,11,1,13,7,5,9,4,12,5;(((((XB)Z)(sN))((T(ab))(wi)))(((r(A(Sz)))(P(jo)))((kh)(x(F((J(Rt))O))))));awZBk;0101001100001000011100;100100011101110001000101001111101011110111110;!
Generated case number 7878;r,R,x,G,H,O,m,M,I,P,D,v,n,z,s,g,t,Y,V,L,C,T,w,X,j,E,y,U,l,e,Z,F,b,k,f,K,S,d,q,A,N,B;8,15,3,6,2,1,8,1,8,7,11,1,7,8,14,11,9,4,5,7,1,12,11,11,11,4,1,10,15,15,14,9,3,9,9,4,5,10,1,3,2,13;(((((n(((CM)H)E))R)(el))(((I(K(N(Oq))))(mr))((z(Y((vy)A)))(Ff))))((((kt)((SV)U))((dD)(Xg)))(((jw)((G(bx))T))((B(LP))(Zs)))));ENF;000011010011001110;111;!
Generated case number 7879;S,j,P,F,E,p,k,t,v,o,a,c,W,f,U,D,w,L,O,Q,B,X,N,i,h,M,R,G,C,l,b,g,A,r,T,d,H,n,V,y,Y,J,K,Z,z,s,u;1,12,4,9,2,5,4,5,1,9,6,12,10,12,11,11,7,13,7,2,15,5,8,6,4,4,14,3,13,5,2,12,15,9,9,10,3,4,6,3,9,7,14,6,1,9,15;((((u((P(Q(Sv)))(hk)))(((n(b(zE)))F)(TY)))(((or)(sW))(((Xl)d)((pt)D))))((((U((GH)V))((Za)c))((fg)(jC)))((((iJ)L)(K((yM)O)))((RA)(B(wN))))));TGp;001101000100011100;00100010001000010011100001101101;nGEuM
Generated case number 7880;S,y,B,A,b,V,x,L,t,N,F,g,Y,v,I,e,H,D,s,w,f,z,d;5,11,13,4,9,11,2,2,5,1,5,1,11,3,8,5,1,2,2,1,13,4,13;(((Bd)(f((vA)((D(HN))(L(gw))))))(((I((sx)z))(b(FS)))(((et)V)(Yy))));NxdDFFBY;011101110010100101110010110101100001110;110001100011000100110111111011;!
Generated case number 7881;g,F,H,G,t,S,i,l,u,R,e,q,L,f,C,P;4,9,7,13,5,11,7,14,2,4,14,2,9,10,6,12;((((CH)G)(el))(((i(Rg))(FL))((((qu)t)f)(SP))));lPCelSiFR;0111111000001001111101000101010010;01;!
Generated case number 7882;a,r,M,P,W,c,x,e,f,Y,v,p,k,o,L,C,V,U;4,13,4,5,11,5,8,6,7,15,1,3,10,3,1,8,4,11;(((W(ce))(r((pM)f)))((Y(C(Va)))((x(((Lv)o)P))(kU))));k;1110;11101110101001100101011111110;kkCpCUk
Generated case number 7883;X,Y,i,r,Q,L,Z,t,f,w,U,j,F,S,K,V,T,P,C,v,a,y,s,z,h,M,g,W,E,x,O,o,m,u,l,k,I,R,J,B,G,H,D,d,q,A,N;5,8,10,13,14,9,13,3,12,2,1,8,12,7,2,12,12,3,3,7,7,2,4,10,15,1,13,4,4,1,3,1,3,6,15,13,5,6,1,11,12,15,6,7,1,4,9;((((Hh)(l((E((JM)K))(((Uo)(qx))W))))(((Yj)((s(wy))L))((N(IX))(iz))))((((B((CO)D))(FG))((((Pm)R)T)(Vf)))((((u(tA))Z)(gk))((rQ)((Sa)(dv))))));OZU;10001011100100111000;001110000110101000100;UIC
Generated case number 7884;u,I,e,K,z,C,Q,i,U,X,Z,l,r,o,b,F,B,H,w,p,D,L,J,m,P,t,k,x,T,Y,N,O,S;4,14,15,2,11,12,5,3,15,4,12,14,7,9,2,10,13,4,2,4,6,8,13,4,10,2,5,1,7,11,7,6,10;(((((DO)Z)(BJ))((((iH)N)I)((Tr)l)))(((Ue)((L(X(bt)))((mp)(u(w(xK))))))(((oF)(P(Qk)))((SY)(zC)))));HmtiLlo;010001101100101011101000010100011111000;1011110;w
Generated case number 7885;s,Z,p,z,d,b,J,f,u,K,c,B,N,A,n,j,x,Y,V,S,e,k,W,I,h,Q,w,R,F,g,m;13,14,10,9,2,9,9,1,3,5,9,2,10,15,15,15,14,2,8,11,3,12,3,3,13,15,9,10,7,3,9;((((((gu)F)h)(sZ))((xA)(Qj)))(((n(VJ))((((Yd)K)b)(cm)))(((wz)(NR))((pS)((((fB)I)(We))k)))));j;0111;000011110010100011100110100000100101000100000010000001;FpdzYxdgnh
Generated case number 7886;F,D,X,h,Q,s,p,c;11,1,3,14,2,4,1,8;((c(s(X((Dp)Q))))(Fh));cXXhp;000110011011011101;011110001;!
Generated case number 7887;G,X,O,C,s,v,N,Y,D,Z,q,u,M,a,I,W,x,l,w,o,Q,n,z,S,y,J,g,m,p,U,k,i,t,F,h,A,f,H,V,P;5,6,7,13,1,9,7,6,1,5,8,14,8,13,4,10,6,11,8,11,8,5,11,5,9,8,9,3,1,12,4,13,3,13,10,13,15,3,1,9;((((((t((DV)(ps)))N)u)((O(Ik))f))(((JM)(Qq))((wP)(gv))))((((y(GS))(W(Zn)))((hl)(oz)))(((((Hm)X)U)((Yx)A))((CF)(ai)))));YSM;11010010001101001;0000010011001100;!
Generated case number 7888;r,z,h,s,L,T,o,C,i,G,D,k,H,x,a,N,M,m,X,P,F;10,10,2,11,1,3,12,13,8,4,2,7,4,2,3,3,15,2,6,2,6;(((((Ta)X)o)(C(k(GH))))((M(((Ph)(mx))i))((rz)(s(((LD)N)F)))));TxaTPHTHC;000001010110000100000101000011110000001111010;0101110000001111110101;!
Generated case number 7889;z,d,p;5,6,1;(d(pz));pdpdzzdzdp;1001001111011010;1110001010;zpddpp
Generated case number 7890;S,z,g,Y,h,I,J,X,e;12,2,5,9,2,2,3,6,12;(((gX)S)(e(((Ih)(zJ))Y)));YIIgg;1111100011000000000;11001110011100011000000;hhIIg
Generated case number 7891;i,b,Z,r,k,J,y,Q,f;1,11,6,13,7,7,3,13,12;((r(Jk))((((iy)Z)b)(fQ)));rZ;001001;11111011001010;!
Generated case number 7892;d,t,f,Q,w,E,I,n,y,p,e,S,J,G,F,T,W;14,7,13,2,12,14,3,8,5,7,4,1,15,7,15,2,1;(((E(Gp))(dF))((J(t((Q(SW))e)))((n((TI)y))(wf))));tnnyWefI;101011001100110111011011101111111110101;1111110100100111011001011000010110011011;fTJwnQGny
Generated case number 7893;G,q,D,A,p,s,R,r,T,v,x,n,b,L,o,X,g,h,V,a,H,O,U,u,w,z,P,e,k;4,2,4,10,2,10,9,10,14,8,7,11,11,11,7,8,7,13,11,6,2,1,8,13,2,14,3,7,12;((((LV)(bn))((kh)(u((PD)e))))(((T(go))(z(x(G(pq)))))(((UX)(vR))((Ar)(s((w(OH))a))))));GhGGGxD;101110010110111010111010111010110011101;0111000101111101000010011111111000101100110100;!
Generated case number 7894;s,o,H,L,X,V,e,S,a,r,n,N,g,t,c,l,P,u,A,v,C,G,h,J,x;10,11,11,13,1,15,6,10,6,7,2,2,10,11,11,13,5,12,9,1,6,1,9,7,6;((((Sg)(s(PC)))((Hc)(ot)))((((ae)u)((x((v(GX))(Nn)))L))((l(Jr))(V(Ah)))));VXXhS;11101010101110101011111110000;;
Generated case number 7895;t,q,e,c,K,Q,y,j,x,X,m,M,G,w,z,V,n,C,u,k,o,v,H,b,J,Z,R,P,W,S,A,B,T,O,p,l,N,L,s,a,f;13,8,11,14,14,3,9,4,10,9,11,11,10,12,11,13,8,10,14,1,7,6,14,5,3,8,3,10,5,15,15,7,14,5,3,5,8,2,2,1,2;((((AS)((((L(ak))(fs))N)(Zn)))(((q(jO))(Xy))((CG)(P(Wb)))))((((x(l(JQ)))(Me))((mz)(((Rp)v)w)))(((Vt)((Bo)H))((KT)(cu)))));C;01100;011100000001011101101000;PANHq
Generated case number 7896;Q,G,V,C,f,p,Z,o,R,c,Y,g,J,K,w,n,T;8,5,5,7,13,11,1,14,11,12,4,12,14,9,8,7,6;((((Cn)J)(o(Qw)))(((K(GV))(R((ZY)T)))((pc)(gf))));cgRcZJV;110111101010110110110000110011;1010010000011111011001100;RoCfZp
Generated case number 7897;W,r,X,I,p,v,H,a,P,j,R,B,N,D,c,o,q,x,J,F,T,i,h,e,l,f,C,b,u,d,Y,k,Q,V,M,G,w,S,O,z,K,Z,t,L,s,g,U,n,E;11,10,11,11,12,3,5,14,14,14,1,7,6,2,15,11,9,4,10,11,10,7,5,5,2,4,2,7,10,14,3,10,7,13,12,8,8,4,13,6,5,3,4,10,4,15,9,12,13;(((((JL)(T(eh)))((kr)(uF)))(((IW)(Xo))(((((RC)Y)N)M)(((Zv)z)n))))((((pE)(OV))(((BQ)P)(a(bi))))(((dj)(cg))(((((Dl)S)G)((fs)(tx)))((wU)(q(HK)))))));rnLDKsYrS;00101011110000111100000111111111101010110001001011110001;111101111011000110010111110110000010011101111;UtuotLFn
Generated case number 7898;U,Y,L,x,A,n,o,T,d,O,e,v,g,Z,t,a,z,P,F,I,X,H,C,u,M,c,K,D,h,E,W,l,V;4,6,12,5,11,14,2,12,7,4,8,15,1,14,9,11,12,15,15,10,2,12,1,5,8,11,13,5,6,2,10,3,5;((((z(h(l((Cg)E))))(KZ))((nF)((dM)P)))(((v((OU)e))((((Xo)D)t)(I(Vu))))(((WA)((xY)a))((cH)(LT)))));uDzA;101111101001000011001;10010001000001111100100;OnEO
Generated case number 7899;f,x,U,E,b,A,o,g,J,H,M,Y,B,c,p,X,F,t,n,O,G,u,w,k,S,j,V,L,d,W,q,a,N,s,v,C;7,15,5,12,13,15,5,7,5,1,9,14,3,5,14,11,10,12,1,9,12,2,3,5,3,11,3,1,6,3,15,7,3,5,11,5;((((((Ww)d)t)(bY))(((af)p)(Aq)))(((x(gM))((O((uB)C))(F(JU))))((((ck)(os))(Xj))((vE)(G(((n(HL))N)(SV)))))));gFqL;10010101100111111110011;11011101100010110011001011100111111110101001111101;jFbsbvVuN
Generated case number 7900;y,i,e,s,U,H,v,h,T,j,W,Q,E,D,M,b,u,P,p,f,n,S,w,d,N,F,X,B,t,c,x,R,Z;7,2,15,6,8,6,6,14,12,13,15,3,8,1,4,8,13,8,1,4,8,5,4,1,15,10,13,10,13,13,12,4,12;((((jt)(u((QM)y)))((hN)(We)))((((EP)((Rf)U))((bn)((w(i(p(Dd))))B)))(((F(SH))(TZ))(((sv)x)(Xc)))));W;0110;11011;Z
Generated case number 7901;c,O,D,l,m,g,p,i,w,v,B,Q,P,o,k,j,Y,b,J,h,H,d,U,M,L,y,q,E,G,r,C,n,f,u,X,N,s,a,x,I,F,K,V,Z,T,S,W,R,z,t;4,4,15,8,12,11,10,7,3,7,13,14,7,2,4,13,8,7,8,5,3,8,10,9,5,13,15,5,4,15,7,4,3,8,4,8,9,6,1,3,1,15,8,6,3,5,5,10,9,9;(((((Yd)((kn)l))((uM)(st)))(((z(EL))(R(SW)))((Up)((h(HI))g))))((((((Tf)Z)m)(B(aC)))((jy)(((w((Fx)o))P)Q)))((((bi)D)((v(GO))K))((qr)((JN)(V(Xc)))))));RKuHdLQ;01010110110010001110100000101001110111;11010111101001001010110010010011;!
Generated case number 7902;I,R,V,e,P,c,h,N,C,W,k,Q,l,z,H,b,q,d,u,i,o,U,O,G,Z,E,f,g,X,t,y,T,D,L,w,J,A,j;4,7,9,15,3,1,3,14,12,15,12,9,5,10,15,2,5,8,12,11,4,7,4,4,2,7,12,7,12,1,11,1,9,7,8,3,4,7;(((((EL)N)((RU)(gj)))((HW)(e((AG)(IO)))))((((((Zb)o)d)(wD))((QV)((lq)z)))(((iy)(C((JP)((t(Tc))h))))((Xf)(ku)))));EZ;000001000000;11011100011111;tO
Generated case number 7903;A,K,C,H,n,p,P,W,k,Q,J,x,v,O,l,f,e,s,N,q,B,Z,j,y,T,U,X,D,S,L,m,M,u,o;9,12,3,15,1,6,2,3,5,13,7,12,9,9,7,8,6,15,7,12,8,2,14,13,10,9,3,9,1,7,7,3,15,9;((((Qy)((LN)((X(P(Sn)))l)))((j(mB))(Hs)))(((u(fA))((DO)(Uo)))(((v((ZC)k))(TK))((((MW)e)q)(x(pJ))))));;;11011110011010111;!
Generated case number 7904;L,p,z,Y,B,F,P,A,w,S,W,E,k,V,e,m,n;13,13,13,4,10,13,10,11,3,14,14,4,5,1,11,15,12;(((Wm)(((E(Vw))(Yk))(BP)))(((Ae)(nF))((Lp)(zS))));kzS;0101111101111;1000001000010010;AmWV
Generated case number 7905;o,p,R,w,g,z,O,f,T,G,s;4,7,12,3,8,11,2,12,15,14,6;(((g(o(Ow)))(zR))((f(sp))(GT)));s;1010;10101010011001101000111011;ssROfRp
Generated case number 7906;M,S,n,d,h,s,z,Q,t,b,K,W,P,p,E,V,x,C,v,g,X,j,r,e,D,w,H,l,o,k,y,Y,F,G,Z,L;3,5,6,8,15,3,12,12,9,3,15,13,11,15,11,12,6,7,2,7,9,6,7,3,15,7,11,2,1,15,11,6,6,13,13,2;(((((Cg)((s(lv))r))(DK))(((wd)h)(kp)))((((Xt)(E(SF)))((HP)(y(((oL)M)Y))))(((QV)(((be)j)(nx)))((zG)(WZ)))));oQydep;1011100011000101100100111010010111;001111101;KG
